time,channel_1,channel_2,channel_3
10.980000,-0.124121,-0.096856,-0.127258
11.000000,-0.130823,-0.103558,-0.123782
11.020000,-0.134247,-0.108554,-0.117838
11.040000,-0.134220,-0.111906,-0.109471
11.060000,-0.130668,-0.113720,-0.098797
11.080000,-0.123625,-0.114141,-0.085991
11.100000,-0.113227,-0.113346,-0.071294
11.120000,-0.099712,-0.111536,-0.055004
11.140000,-0.083417,-0.108933,-0.037469
11.160000,-0.064763,-0.105766,-0.019080
11.180000,-0.044247,-0.102266,-0.000263
11.200000,-0.022425,-0.098661,0.018538
11.220000,0.000103,-0.095163,0.036866
11.240000,0.022709,-0.091966,0.054268
11.260000,0.044763,-0.089235,0.070306
11.280000,0.065645,-0.087108,0.084571
11.300000,0.084766,-0.085684,0.096693
11.320000,0.101590,-0.085028,0.106354
11.340000,0.115644,-0.085165,0.113297
11.360000,0.126538,-0.086080,0.117333
11.380000,0.133975,-0.087722,0.118348
11.400000,0.137760,-0.090005,0.116308
11.420000,0.137805,-0.092811,0.111260
11.440000,0.134133,-0.095997,0.103333
11.460000,0.126879,-0.099397,0.092730
11.480000,0.116280,-0.102832,0.079729
11.500000,0.102672,-0.106114,0.064673
11.520000,0.086480,-0.109053,0.047960
11.540000,0.068201,-0.111466,0.030034
11.560000,0.048390,-0.113183,0.011369
11.580000,0.027645,-0.114049,-0.007540
11.600000,0.006585,-0.113937,-0.026195
11.620000,-0.014166,-0.112747,-0.044107
11.640000,-0.034000,-0.110412,-0.060810
11.660000,-0.052342,-0.106899,-0.075876
11.680000,-0.068667,-0.102216,-0.088927
11.700000,-0.082517,-0.096404,-0.099644
11.720000,-0.093510,-0.089544,-0.107780
11.740000,-0.101356,-0.081748,-0.113161
11.760000,-0.105860,-0.073163,-0.115699
11.780000,-0.106926,-0.063960,-0.115386
11.800000,-0.104562,-0.054336,-0.112300
11.820000,-0.098874,-0.044500,-0.106601
11.840000,-0.090064,-0.034674,-0.098523
11.860000,-0.078417,-0.025083,-0.088370
11.880000,-0.064294,-0.015946,-0.076505
11.900000,-0.048121,-0.007476,-0.063341
11.920000,-0.030369,0.000134,-0.049324
11.940000,-0.011541,0.006712,-0.034923
11.960000,0.007844,0.012116,-0.020615
11.980000,0.027268,0.016234,-0.006868
12.000000,0.046228,0.018990,0.005868
12.020000,0.064256,0.020350,0.017182
12.040000,0.080928,0.020315,0.026706
12.060000,0.095877,0.018929,0.034136
12.080000,0.108802,0.016273,0.039231
12.100000,0.119477,0.012467,0.041827
12.120000,0.127750,0.007662,0.041842
12.140000,0.133550,0.002039,0.039273
12.160000,0.136882,-0.004197,0.034201
12.180000,0.137826,-0.010822,0.026788
12.200000,0.136527,-0.017602,0.017268
12.220000,0.133189,-0.024296,0.005944
12.240000,0.128064,-0.030664,-0.006822
12.260000,0.121439,-0.036476,-0.020623
12.280000,0.113626,-0.041514,-0.035015
12.300000,0.104949,-0.045582,-0.049535
12.320000,0.095729,-0.048510,-0.063711
12.340000,0.086273,-0.050158,-0.077080
12.360000,0.076863,-0.050418,-0.089199
12.380000,0.067746,-0.049222,-0.099660
12.400000,0.059127,-0.046536,-0.108102
12.420000,0.051162,-0.042369,-0.114221
12.440000,0.043952,-0.036764,-0.117779
12.460000,0.037547,-0.029803,-0.118613
12.480000,0.031942,-0.021602,-0.116638
12.500000,0.027080,-0.012306,-0.111850
12.520000,0.022862,-0.002086,-0.104325
12.540000,0.019148,0.008865,-0.094219
12.560000,0.015769,0.020340,-0.081760
12.580000,0.012537,0.032119,-0.067245
12.600000,0.009251,0.043981,-0.051027
12.620000,0.005713,0.055705,-0.033509
12.640000,0.001736,0.067077,-0.015131
12.660000,-0.002845,0.077897,0.003645
12.680000,-0.008165,0.087980,0.022347
12.700000,-0.014320,0.097162,0.040504
12.720000,-0.021361,0.105305,0.057660
12.740000,-0.029291,0.112295,0.073390
12.760000,-0.038060,0.118049,0.087308
12.780000,-0.047567,0.122511,0.099075
12.800000,-0.057660,0.125653,0.108413
12.820000,-0.068141,0.127476,0.115110
12.840000,-0.078773,0.128005,0.119021
12.860000,-0.089288,0.127290,0.120076
12.880000,-0.099391,0.125397,0.118276
12.900000,-0.108778,0.122413,0.113695
12.920000,-0.117140,0.118435,0.106475
